code,source,is_dup
DOCP-237,115网盘数据.txt,0
DOCP-244,E盘日本骑兵.txt,0
DOCP-265,E盘日本骑兵.txt,0
DOCP-286,E盘日本骑兵.txt,0
DOCP-345,E盘日本骑兵.txt,0
DOCS-095,F盘日本骑兵.txt,0
DOKS-522,E盘日本骑兵.txt,0
DOKS-534,E盘日本骑兵.txt,0
DOKS-539,E盘日本骑兵.txt,0
DOKS-570,E盘日本骑兵.txt,0
DOKS-577,E盘日本骑兵.txt,0
DOKS-597,E盘日本骑兵.txt,0
DOKS-615,F盘日本骑兵.txt,0
DOKS-630,F盘日本骑兵.txt,0
DPHN-104,E盘日本骑兵.txt,0
DPHN-108,E盘日本骑兵.txt,0
DPHN-115,F盘日本骑兵.txt,0
DPHN-126,E盘日本骑兵.txt,0
DPHN-127,E盘日本骑兵.txt,0
DPHN-128,E盘日本骑兵.txt,0
DPHN-131,E盘日本骑兵.txt,0
DPHN-142,E盘日本骑兵.txt,0
DPHN-148,E盘日本骑兵.txt,0
DPHN-157,E盘日本骑兵.txt,0
DPHN-173,E盘日本骑兵.txt,0
DPHN-177,E盘日本骑兵.txt,0
DPHN-179,E盘日本骑兵.txt,0
DPHN-180,E盘日本骑兵.txt,0
DPHN-181,E盘日本骑兵.txt,0
DPMI-00046,E盘日本骑兵.txt,0
DPMI-001,F盘日本骑兵.txt,0
DPMI-020,E盘日本骑兵.txt,0
DPMI-041,E盘日本骑兵.txt,0
DPMI-055,"115网盘数据.txt, E盘日本骑兵.txt",1
DPMI-065,E盘日本骑兵.txt,0
DPMI-067,E盘日本骑兵.txt,0
DRC-123,"E盘日本骑兵.txt, F盘日本骑兵.txt",1
DRPT-004,F盘日本骑兵.txt,0
DRPT-008,F盘日本骑兵.txt,0
DRPT-012,E盘日本骑兵.txt,0
DRPT-054,F盘日本骑兵.txt,0
DRPT-067,E盘日本骑兵.txt,0
DRPT-072,F盘日本骑兵.txt,0
DRPT-091,F盘日本骑兵.txt,0
DRPT-093,F盘日本骑兵.txt,0
DSJH-014,F盘日本骑兵.txt,0
DV-1452,E盘日本骑兵.txt,0
DV-1484,E盘日本骑兵.txt,0
DV-1574,F盘日本骑兵.txt,0
DV-1635,F盘日本骑兵.txt,0
DV-1666,F盘日本骑兵.txt,0
DVAJ-630,F盘日本骑兵.txt,0
DVAJ-631,E盘日本骑兵.txt,0
DVAJ-665,F盘日本骑兵.txt,0
DVAJ-684,F盘日本骑兵.txt,0
DVAJ-704,115网盘数据.txt,0
DVAJ-708,115网盘数据.txt,0
DVDES-463,E盘日本骑兵.txt,0
DVDES-638,F盘日本骑兵.txt,0
DVDES-644,F盘日本骑兵.txt,0
DVDES-769,F盘日本骑兵.txt,0
DVDES-809,F盘日本骑兵.txt,0
DVDES-829,F盘日本骑兵.txt,0
DVDES-831,F盘日本骑兵.txt,0
DVDES-929,F盘日本骑兵.txt,0
DVDMS-00273,E盘日本骑兵.txt,0
DVDMS-430,E盘日本骑兵.txt,0
DVDMS-490,E盘日本骑兵.txt,0
DVDMS-521,E盘日本骑兵.txt,0
DVDMS-562,E盘日本骑兵.txt,0
DVDMS-581,F盘日本骑兵.txt,0
DVDMS-582,E盘日本骑兵.txt,0
DVDMS-599,E盘日本骑兵.txt,0
DVDMS-623,E盘日本骑兵.txt,0
DVDMS-630,E盘日本骑兵.txt,0
DVDMS-638,E盘日本骑兵.txt,0
DVDMS-642,E盘日本骑兵.txt,0
DVDMS-660,E盘日本骑兵.txt,0
DVDMS-669,E盘日本骑兵.txt,0
DVDMS-671,E盘日本骑兵.txt,0
DVDMS-679,E盘日本骑兵.txt,0
DVDMS-683,E盘日本骑兵.txt,0
DVDMS-690,E盘日本骑兵.txt,0
DVDMS-715,E盘日本骑兵.txt,0
DVDMS-720,E盘日本骑兵.txt,0
DVDMS-728,E盘日本骑兵.txt,0
DVDMS-739,F盘日本骑兵.txt,0
DVDMS-744,E盘日本骑兵.txt,0
DVDMS-752,E盘日本骑兵.txt,0
DVDMS-763,E盘日本骑兵.txt,0
DVDMS-775,E盘日本骑兵.txt,0
DVDMS-777,E盘日本骑兵.txt,0
DVDMS-780,E盘日本骑兵.txt,0
DVDMS-784,E盘日本骑兵.txt,0
DVDMS-788,E盘日本骑兵.txt,0
DVDMS-789,E盘日本骑兵.txt,0
DVDMS-797,E盘日本骑兵.txt,0
DVDMS-800,E盘日本骑兵.txt,0
DVDMS-818,E盘日本骑兵.txt,0
DVDMS-841,E盘日本骑兵.txt,0
DVDMS-845,E盘日本骑兵.txt,0
DVDMS-853,E盘日本骑兵.txt,0
DVDMS-856,E盘日本骑兵.txt,0
DVDMS-879,E盘日本骑兵.txt,0
DVDMS-894,E盘日本骑兵.txt,0
DVDMS-912,E盘日本骑兵.txt,0
DVDMS-920,115网盘数据.txt,0
DVDMS-928,E盘日本骑兵.txt,0
DVDMS-935,E盘日本骑兵.txt,0
DVDMS-954,E盘日本骑兵.txt,0
DVDMS-971,E盘日本骑兵.txt,0
DVDMS-980,E盘日本骑兵.txt,0
DVDMS-995,E盘日本骑兵.txt,0
DVDMS-996,E盘日本骑兵.txt,0
DVEH-018,E盘日本骑兵.txt,0
DVEH-037,F盘日本骑兵.txt,0
DVEH-059,F盘日本骑兵.txt,0
DVEL-001,E盘日本骑兵.txt,0
DVMM-003,E盘日本骑兵.txt,0
DVMM-005,E盘日本骑兵.txt,0
DVMM-006,E盘日本骑兵.txt,0
DVMM-019,"115网盘数据.txt, E盘日本骑兵.txt",1
DVMM-024,E盘日本骑兵.txt,0
DVMM-025,E盘日本骑兵.txt,0
DVMM-029,E盘日本骑兵.txt,0
DVMM-039,E盘日本骑兵.txt,0
DVMM-045,E盘日本骑兵.txt,0
DVMM-047,E盘日本骑兵.txt,0
DVMM-049,E盘日本骑兵.txt,0
DVMM-053,E盘日本骑兵.txt,0
DVMM-068,E盘日本骑兵.txt,0
DVMM-080,E盘日本骑兵.txt,0
DVMM-095,E盘日本骑兵.txt,0
DVMM-106,F盘日本骑兵.txt,0
DVMM-107,F盘日本骑兵.txt,0
DVMM-112,F盘日本骑兵.txt,0
DVMM-117,E盘日本骑兵.txt,0
DVMM-121,F盘日本骑兵.txt,0
DVMM-128,E盘日本骑兵.txt,0
DVMM-135,F盘日本骑兵.txt,0
DVMM-153,F盘日本骑兵.txt,0
DVMM-171,F盘日本骑兵.txt,0
DVMM-181,E盘日本骑兵.txt,0
DVMM-184,E盘日本骑兵.txt,0
DVMM-197,F盘日本骑兵.txt,0
DVMM-220,F盘日本骑兵.txt,0
DVMM-245,115网盘数据.txt,0
DVMM-285,115网盘数据.txt,0
DVMM-286,115网盘数据.txt,0
DVMM-299,115网盘数据.txt,0
DVMM-327,115网盘数据.txt,0
DVMM-332,115网盘数据.txt,0
DVMM-335,115网盘数据.txt,0
DVMT-004,E盘日本骑兵.txt,0
DVRT-018,E盘日本骑兵.txt,0
DVRT-022,E盘日本骑兵.txt,0
DVRT-027,E盘日本骑兵.txt,0
DVRT-035,F盘日本骑兵.txt,0
DVRT-044,F盘日本骑兵.txt,0
DVRT-045,115网盘数据.txt,0
DVRT-047,F盘日本骑兵.txt,0
DVRT-056,F盘日本骑兵.txt,0
DVRT-057,F盘日本骑兵.txt,0
DVRT-062,115网盘数据.txt,0
EBOD-298,F盘日本骑兵.txt,0
EBOD-841,E盘日本骑兵.txt,0
EBOD-918,E盘日本骑兵.txt,0
EBWH-007,F盘日本骑兵.txt,0
EBWH-012,F盘日本骑兵.txt,0
EBWH-094,F盘日本骑兵.txt,0
EBWH-182,E盘日本骑兵.txt,0
EBWH-190,F盘日本骑兵.txt,0
EBWH-196,F盘日本骑兵.txt,0
EBWH-203,F盘日本骑兵.txt,0
EBWH-249,F盘日本骑兵.txt,0
EBWH-251,115网盘数据.txt,0
EBWH-273,115网盘数据.txt,0
EBWH-282,115网盘数据.txt,0
EDRG-016,F盘日本骑兵.txt,0
EKDV-687,E盘日本骑兵.txt,0
EKDV-765,F盘日本骑兵.txt,0
EKDV-788,F盘日本骑兵.txt,0
EKDV-796,115网盘数据.txt,0
EMAZ-329,F盘日本骑兵.txt,0
EMBZ-098,F盘日本骑兵.txt,0
EMBZ-283,E盘日本骑兵.txt,0
EMBZ-302,F盘日本骑兵.txt,0
EMBZ-306,F盘日本骑兵.txt,0
EMBZ-315,115网盘数据.txt,0
EMBZ-336,115网盘数据.txt,0
ENDS-125,E盘日本骑兵.txt,0
ERGR-001,F盘日本骑兵.txt,0
ETW-003,E盘日本骑兵.txt,0
ETW-006,E盘日本骑兵.txt,0
ETW-007,E盘日本骑兵.txt,0
EUMD-004,F盘日本骑兵.txt,0
EYAN-012,F盘日本骑兵.txt,0
EYAN-197,E盘日本骑兵.txt,0
EYAN-203,F盘日本骑兵.txt,0
FAA-005,F盘日本骑兵.txt,0
FAA-014,F盘日本骑兵.txt,0
FAA-016,F盘日本骑兵.txt,0
FAA-022,F盘日本骑兵.txt,0
FAA-294,F盘日本骑兵.txt,0
FAJS-028,F盘日本骑兵.txt,0
FAJS-042,F盘日本骑兵.txt,0
FAJS-050,F盘日本骑兵.txt,0
FAJS-053,F盘日本骑兵.txt,0
FAN-190,E盘日本骑兵.txt,0
FANART-10,"E盘日本骑兵.txt, F盘日本骑兵.txt",1
FANART-11,"E盘日本骑兵.txt, F盘日本骑兵.txt",1
FANART-12,"E盘日本骑兵.txt, F盘日本骑兵.txt",1
FANART-13,"E盘日本骑兵.txt, F盘日本骑兵.txt",1
FANART-14,"E盘日本骑兵.txt, F盘日本骑兵.txt",1
FANART-15,"E盘日本骑兵.txt, F盘日本骑兵.txt",1
FANART-16,"E盘日本骑兵.txt, F盘日本骑兵.txt",1
FANART-17,"E盘日本骑兵.txt, F盘日本骑兵.txt",1
FANART-18,"E盘日本骑兵.txt, F盘日本骑兵.txt",1
FANART-19,"E盘日本骑兵.txt, F盘日本骑兵.txt",1
FANART-20,"E盘日本骑兵.txt, F盘日本骑兵.txt",1
FAX-002,F盘日本骑兵.txt,0
FAX-003,F盘日本骑兵.txt,0
FAX-007,F盘日本骑兵.txt,0
FAX-008,F盘日本骑兵.txt,0
FAX-009,F盘日本骑兵.txt,0
FAX-011,F盘日本骑兵.txt,0
FAX-015,F盘日本骑兵.txt,0
FAX-023,F盘日本骑兵.txt,0
FAX-027,F盘日本骑兵.txt,0
FAX-032,F盘日本骑兵.txt,0
FAX-035,F盘日本骑兵.txt,0
FAX-045,F盘日本骑兵.txt,0
FAX-048,F盘日本骑兵.txt,0
FAX-049,F盘日本骑兵.txt,0
FAX-054,F盘日本骑兵.txt,0
FAX-057,F盘日本骑兵.txt,0
FAX-076,F盘日本骑兵.txt,0
FAX-078,F盘日本骑兵.txt,0
FAX-079,F盘日本骑兵.txt,0
FAX-428,E盘日本骑兵.txt,0
FAX-480,F盘日本骑兵.txt,0
FAYS-008,115网盘数据.txt,0
FCDC-132,E盘日本骑兵.txt,0
FCDC-135,E盘日本骑兵.txt,0
FCDC-141,E盘日本骑兵.txt,0
FCDC-142,E盘日本骑兵.txt,0
FCDC-154,E盘日本骑兵.txt,0
FCDC-159,E盘日本骑兵.txt,0
FCDC-163,E盘日本骑兵.txt,0
FCDC-182,115网盘数据.txt,0
FCDSS-103,115网盘数据.txt,0
FCST-003,E盘日本骑兵.txt,0
FERA-163,E盘日本骑兵.txt,0
FFFS-045,E盘日本骑兵.txt,0
FFFS-060,F盘日本骑兵.txt,0
FFFS-064,F盘日本骑兵.txt,0
FFFS-065,F盘日本骑兵.txt,0
FFFS-068,115网盘数据.txt,0
FIV-013,E盘日本骑兵.txt,0
FIV-038,E盘日本骑兵.txt,0
FJIN-115,115网盘数据.txt,0
FLAV-292,E盘日本骑兵.txt,0
FLAV-343,E盘日本骑兵.txt,0
FLAV-346,E盘日本骑兵.txt,0
FLAV-359,E盘日本骑兵.txt,0
FLAV-366,F盘日本骑兵.txt,0
FLAV-394,F盘日本骑兵.txt,0
FLAV-399,F盘日本骑兵.txt,0
FLAV-410,115网盘数据.txt,0
FLVA-047,E盘日本骑兵.txt,0
FLVA-049,E盘日本骑兵.txt,0
FLVA-050,E盘日本骑兵.txt,0
FLVA-054,F盘日本骑兵.txt,0
FNEW-011,F盘日本骑兵.txt,0
FNS-004,F盘日本骑兵.txt,0
FNS-007,F盘日本骑兵.txt,0
FNS-014,F盘日本骑兵.txt,0
FNS-016,F盘日本骑兵.txt,0
FNS-027,F盘日本骑兵.txt,0
FNS-039,F盘日本骑兵.txt,0
FNS-042,F盘日本骑兵.txt,0
FNS-070,F盘日本骑兵.txt,0
FNS-073,F盘日本骑兵.txt,0
FNS-185,115网盘数据.txt,0
FOCS-292,115网盘数据.txt,0
FPJS-042,F盘日本骑兵.txt,0
FPRE-004,E盘日本骑兵.txt,0
FPRE-057,F盘日本骑兵.txt,0
FPRE-069,115网盘数据.txt,0
FPRE-076,F盘日本骑兵.txt,0
FPRE-080,F盘日本骑兵.txt,0
FPRE-114,F盘日本骑兵.txt,0
FPRE-118,E盘日本骑兵.txt,0
FPRE-122,F盘日本骑兵.txt,0
FPRE-131,F盘日本骑兵.txt,0
FPRE-150,F盘日本骑兵.txt,0
FPRE-156,115网盘数据.txt,0
FPRE-161,F盘日本骑兵.txt,0
FPRE-163,F盘日本骑兵.txt,0
FPRE-174,F盘日本骑兵.txt,0
FPRE-181,F盘日本骑兵.txt,0
FSDSS-062,E盘日本骑兵.txt,0
FSDSS-129,E盘日本骑兵.txt,0
FSDSS-259,E盘日本骑兵.txt,0
FSDSS-260,E盘日本骑兵.txt,0
FSDSS-282,E盘日本骑兵.txt,0
FSDSS-374,E盘日本骑兵.txt,0
FSDSS-390,E盘日本骑兵.txt,0
FSDSS-409,E盘日本骑兵.txt,0
FSDSS-418,E盘日本骑兵.txt,0
FSDSS-421,E盘日本骑兵.txt,0
FSDSS-468,E盘日本骑兵.txt,0
FSDSS-530,E盘日本骑兵.txt,0
FSDSS-569,E盘日本骑兵.txt,0
FSDSS-573,E盘日本骑兵.txt,0
FSDSS-582,E盘日本骑兵.txt,0
FSDSS-636,E盘日本骑兵.txt,0
FSDSS-648,E盘日本骑兵.txt,0
FSDSS-653,E盘日本骑兵.txt,0
FSDSS-662,E盘日本骑兵.txt,0
FSDSS-714,E盘日本骑兵.txt,0
FSDSS-728,E盘日本骑兵.txt,0
FSDSS-748,F盘日本骑兵.txt,0
FSDSS-784,F盘日本骑兵.txt,0
FSDSS-814,F盘日本骑兵.txt,0
FSDSS-816,F盘日本骑兵.txt,0
FSDSS-825,F盘日本骑兵.txt,0
FSDSS-893,"E盘日本骑兵.txt, F盘日本骑兵.txt",1
FSDSS-894,F盘日本骑兵.txt,0
FSDSS-971,F盘日本骑兵.txt,0
FSDSS-978,F盘日本骑兵.txt,0
FSET-647,F盘日本骑兵.txt,0
FSET-793,F盘日本骑兵.txt,0
FSET-814,E盘日本骑兵.txt,0
FSET-816,F盘日本骑兵.txt,0
FTHTD-137,115网盘数据.txt,0
FTHTD-143,115网盘数据.txt,0
FTHTD-152,115网盘数据.txt,0
FTK-012,E盘日本骑兵.txt,0
FTKD-010,F盘日本骑兵.txt,0
FTKD-024,F盘日本骑兵.txt,0
FTKD-033,115网盘数据.txt,0
FTN-034,E盘日本骑兵.txt,0
FUNK-009,E盘日本骑兵.txt,0
GACHI-644,E盘日本骑兵.txt,0
GAMS-008,E盘日本骑兵.txt,0
GAMS-010,E盘日本骑兵.txt,0
GAMS-021,E盘日本骑兵.txt,0
GCF-003,F盘日本骑兵.txt,0
GCF-010,F盘日本骑兵.txt,0
GDQN-021,F盘日本骑兵.txt,0
GEBB-028,115网盘数据.txt,0
GENU-010,E盘日本骑兵.txt,0
GETS-019,F盘日本骑兵.txt,0
GETS-073,E盘日本骑兵.txt,0
GETS-090,E盘日本骑兵.txt,0
GETS-113,F盘日本骑兵.txt,0
GG-019,F盘日本骑兵.txt,0
GHAT-141,E盘日本骑兵.txt,0
GHMT-027,F盘日本骑兵.txt,0
GHNU-027,E盘日本骑兵.txt,0
GIRO-018,F盘日本骑兵.txt,0
GIRO-027,F盘日本骑兵.txt,0
GIRO-034,F盘日本骑兵.txt,0
GIRO-042,F盘日本骑兵.txt,0
GIRO-060,E盘日本骑兵.txt,0
GIRO-71,F盘日本骑兵.txt,0
GMA-022,E盘日本骑兵.txt,0
GMEM-022,E盘日本骑兵.txt,0
GMEM-077,E盘日本骑兵.txt,0
GMJK-021,E盘日本骑兵.txt,0
GNAX-061,F盘日本骑兵.txt,0
GNS-103,F盘日本骑兵.txt,0
GOJU-158,F盘日本骑兵.txt,0
GOJU-261,E盘日本骑兵.txt,0
GSY-035,115网盘数据.txt,0
GTAL-036,F盘日本骑兵.txt,0
GUPP-011,F盘日本骑兵.txt,0
GVG-118,F盘日本骑兵.txt,0
GVG-148,F盘日本骑兵.txt,0
GVG-222,F盘日本骑兵.txt,0
GVG-727,E盘日本骑兵.txt,0
GVG-759,115网盘数据.txt,0
GVG-787,E盘日本骑兵.txt,0
GVG-801,E盘日本骑兵.txt,0
GVG-807,F盘日本骑兵.txt,0
GVG-882,E盘日本骑兵.txt,0
GVG-913,F盘日本骑兵.txt,0
GVG-977,E盘日本骑兵.txt,0
GVH-005,E盘日本骑兵.txt,0
GVH-042,F盘日本骑兵.txt,0
GVH-082,E盘日本骑兵.txt,0
GVH-086,E盘日本骑兵.txt,0
GVH-100,E盘日本骑兵.txt,0
GVH-121,E盘日本骑兵.txt,0
GVH-150,E盘日本骑兵.txt,0
GVH-167,F盘日本骑兵.txt,0
GVH-177,E盘日本骑兵.txt,0
GVH-180,E盘日本骑兵.txt,0
GVH-219,E盘日本骑兵.txt,0
GVH-234,"115网盘数据.txt, E盘日本骑兵.txt",1
GVH-247,F盘日本骑兵.txt,0
GVH-298,E盘日本骑兵.txt,0
GVH-305,E盘日本骑兵.txt,0
GVH-308,E盘日本骑兵.txt,0
GVH-323,E盘日本骑兵.txt,0
GVH-339,E盘日本骑兵.txt,0
GVH-344,E盘日本骑兵.txt,0
GVH-353,115网盘数据.txt,0
GVH-473,E盘日本骑兵.txt,0
GVH-499,E盘日本骑兵.txt,0
GVH-504,E盘日本骑兵.txt,0
GVH-579,E盘日本骑兵.txt,0
GVH-596,"115网盘数据.txt, E盘日本骑兵.txt",1
GVH-606,E盘日本骑兵.txt,0
GVH-640,E盘日本骑兵.txt,0
GVH-653,E盘日本骑兵.txt,0
GVH-659,F盘日本骑兵.txt,0
GVH-661,F盘日本骑兵.txt,0
GVH-673,F盘日本骑兵.txt,0
GVH-707,E盘日本骑兵.txt,0
GVH-712,F盘日本骑兵.txt,0
GVH-725,F盘日本骑兵.txt,0
GVH-726,F盘日本骑兵.txt,0
GVH-762,F盘日本骑兵.txt,0
GVH-779,115网盘数据.txt,0
GVH-803,115网盘数据.txt,0
GVH-807,115网盘数据.txt,0
GZAP-004,F盘日本骑兵.txt,0
GZAP-005,F盘日本骑兵.txt,0
GZAP-007,F盘日本骑兵.txt,0
GZAP-014,F盘日本骑兵.txt,0
GZAP-015,F盘日本骑兵.txt,0
GZAP-048,F盘日本骑兵.txt,0
GZAP-058,F盘日本骑兵.txt,0
GZAP-066,F盘日本骑兵.txt,0
HALT-063,F盘日本骑兵.txt,0
HALT-065,F盘日本骑兵.txt,0
HALT-066,F盘日本骑兵.txt,0
HALT-070,115网盘数据.txt,0
HALT-072,115网盘数据.txt,0
HALT-073,115网盘数据.txt,0
HAME-053,115网盘数据.txt,0
HARU-053,F盘日本骑兵.txt,0
HAWA-171,E盘日本骑兵.txt,0
HAWA-243,E盘日本骑兵.txt,0
HAWA-324,F盘日本骑兵.txt,0
HAWA-341,E盘日本骑兵.txt,0
HAWA-365,115网盘数据.txt,0
HBAD-307,F盘日本骑兵.txt,0
HBAD-322,F盘日本骑兵.txt,0
HBAD-327,F盘日本骑兵.txt,0
HBAD-328,F盘日本骑兵.txt,0
HBAD-331,F盘日本骑兵.txt,0
HBAD-334,F盘日本骑兵.txt,0
HBAD-345,E盘日本骑兵.txt,0
HBAD-347,F盘日本骑兵.txt,0
HBAD-359,E盘日本骑兵.txt,0
HBAD-403,F盘日本骑兵.txt,0
HBAD-432,F盘日本骑兵.txt,0
HBAD-586,E盘日本骑兵.txt,0
HBAD-595,E盘日本骑兵.txt,0
HBAD-685,E盘日本骑兵.txt,0
HBAD-703,F盘日本骑兵.txt,0
HDKA-242,E盘日本骑兵.txt,0
HDKA-246,E盘日本骑兵.txt,0
HDKA-256,F盘日本骑兵.txt,0
HDKA-257,E盘日本骑兵.txt,0
HDKA-281,E盘日本骑兵.txt,0
HDKA-293,E盘日本骑兵.txt,0
HDKA-311,F盘日本骑兵.txt,0
HDKA-316,F盘日本骑兵.txt,0
HDKA-322,115网盘数据.txt,0
HDSN-049,F盘日本骑兵.txt,0
HENK-001,F盘日本骑兵.txt,0
HEY-032,E盘日本骑兵.txt,0
HEYZO-0198,E盘日本骑兵.txt,0
HEYZO-0295,E盘日本骑兵.txt,0
HEYZO-0304,E盘日本骑兵.txt,0
HEYZO-0333,E盘日本骑兵.txt,0
HEYZO-0527,E盘日本骑兵.txt,0
HEYZO-0783,E盘日本骑兵.txt,0
HEYZO-0809,E盘日本骑兵.txt,0
HEYZO-0827,E盘日本骑兵.txt,0
HEYZO-0846,E盘日本骑兵.txt,0
HEYZO-0857,E盘日本骑兵.txt,0
HEYZO-0865,E盘日本骑兵.txt,0
HEYZO-0917,E盘日本骑兵.txt,0
HEYZO-0932,E盘日本骑兵.txt,0
HEYZO-0935,E盘日本骑兵.txt,0
HEYZO-1155,E盘日本骑兵.txt,0
HEYZO-1168,E盘日本骑兵.txt,0
HEYZO-1731,E盘日本骑兵.txt,0
HEYZO-2034,E盘日本骑兵.txt,0
HEYZO-2118,E盘日本骑兵.txt,0
HEYZO-2428,E盘日本骑兵.txt,0
HEYZO-2595,E盘日本骑兵.txt,0
HEYZO-2766,E盘日本骑兵.txt,0
HEYZO-2768,E盘日本骑兵.txt,0
HEYZO-2835,E盘日本骑兵.txt,0
HEYZO-3012,E盘日本骑兵.txt,0
HEYZO-3052,E盘日本骑兵.txt,0
HEYZO-3070,E盘日本骑兵.txt,0
HEYZO-3115,E盘日本骑兵.txt,0
HEYZO-3123,E盘日本骑兵.txt,0
HEYZO-3251,E盘日本骑兵.txt,0
HEYZO-3706,115网盘数据.txt,0
HEYZO-3714,115网盘数据.txt,0
HEYZO-3718,115网盘数据.txt,0
HEYZO-3777,115网盘数据.txt,0
HGOT-063,E盘日本骑兵.txt,0
HIMA-088,E盘日本骑兵.txt,0
HITMA-165,115网盘数据.txt,0
HJBB-202,F盘日本骑兵.txt,0
HJMO-386,E盘日本骑兵.txt,0
HJMO-416,E盘日本骑兵.txt,0
HJMO-429,E盘日本骑兵.txt,0
HJMO-442,E盘日本骑兵.txt,0
HJMO-446,E盘日本骑兵.txt,0
HJMO-455,E盘日本骑兵.txt,0
HJMO-461,E盘日本骑兵.txt,0
HJMO-463,E盘日本骑兵.txt,0
HJMO-464,E盘日本骑兵.txt,0
HJMO-469,E盘日本骑兵.txt,0
HJMO-471,E盘日本骑兵.txt,0
HJMO-480,E盘日本骑兵.txt,0
HJMO-486,E盘日本骑兵.txt,0
HJMO-492,E盘日本骑兵.txt,0
HJMO-493,E盘日本骑兵.txt,0
HJMO-500,E盘日本骑兵.txt,0
HJMO-505,E盘日本骑兵.txt,0
HJMO-507,E盘日本骑兵.txt,0
HJMO-511,E盘日本骑兵.txt,0
HJMO-513,E盘日本骑兵.txt,0
HJMO-602,E盘日本骑兵.txt,0
HJMO-603,E盘日本骑兵.txt,0
HJMO-608,E盘日本骑兵.txt,0
HJMO-609,E盘日本骑兵.txt,0
HJMO-612,E盘日本骑兵.txt,0
HJMO-613,E盘日本骑兵.txt,0
HJMO-614,E盘日本骑兵.txt,0
HJMO-617,E盘日本骑兵.txt,0
HJMO-632,E盘日本骑兵.txt,0
HJMO-636,E盘日本骑兵.txt,0
HJMO-640,E盘日本骑兵.txt,0
HJMO-644,E盘日本骑兵.txt,0
HJMO-648,E盘日本骑兵.txt,0
HJMO-651,F盘日本骑兵.txt,0
HJMO-654,F盘日本骑兵.txt,0
HJMO-660,115网盘数据.txt,0
HJMO-664,F盘日本骑兵.txt,0
HJMO-685,F盘日本骑兵.txt,0
HMDNV-666,E盘日本骑兵.txt,0
HMDNV-843,115网盘数据.txt,0
HMGL-188,E盘日本骑兵.txt,0
HMN-025,E盘日本骑兵.txt,0
HMN-094,E盘日本骑兵.txt,0
HMN-351,E盘日本骑兵.txt,0
HMN-370,E盘日本骑兵.txt,0
HMN-372,E盘日本骑兵.txt,0
HMN-459,E盘日本骑兵.txt,0
HMN-520,F盘日本骑兵.txt,0
HMN-639,E盘日本骑兵.txt,0
HMN-644,F盘日本骑兵.txt,0
HMN-648,F盘日本骑兵.txt,0
HMN-655,F盘日本骑兵.txt,0
HMN-663,"115网盘数据.txt, F盘日本骑兵.txt",1
HMN-677,115网盘数据.txt,0
HMN-690,115网盘数据.txt,0
HMN-707,F盘日本骑兵.txt,0
HMN-710,F盘日本骑兵.txt,0
HMN-712,F盘日本骑兵.txt,0
HMN-763,115网盘数据.txt,0
HMRK-015,F盘日本骑兵.txt,0
HND-291,E盘日本骑兵.txt,0
HND-914,E盘日本骑兵.txt,0
HND-931,115网盘数据.txt,0
HNTRZ-020,F盘日本骑兵.txt,0
HODV-21286,E盘日本骑兵.txt,0
HODV-21301,F盘日本骑兵.txt,0
HODV-21939,F盘日本骑兵.txt,0
HODV-21979,F盘日本骑兵.txt,0
HODV-21993,115网盘数据.txt,0
HODV-22029,115网盘数据.txt,0
HOKS-011,F盘日本骑兵.txt,0
HOKS-053,F盘日本骑兵.txt,0
HOKS-072,F盘日本骑兵.txt,0
HOKS-082,F盘日本骑兵.txt,0
HOKS-134,E盘日本骑兵.txt,0
HOKS-161,115网盘数据.txt,0
HOKS-182,F盘日本骑兵.txt,0
HOKS-187,E盘日本骑兵.txt,0
HOKS-201,F盘日本骑兵.txt,0
HOKS-210,115网盘数据.txt,0
HOWS-013,115网盘数据.txt,0
HQIS-013,F盘日本骑兵.txt,0
HQIS-071,F盘日本骑兵.txt,0
HRSM-060,F盘日本骑兵.txt,0
HRSM-068,F盘日本骑兵.txt,0
HRSM-079,F盘日本骑兵.txt,0
HRSM-128,115网盘数据.txt,0
HSODA-003,F盘日本骑兵.txt,0
HSODA-026,115网盘数据.txt,0
HSODA-083,115网盘数据.txt,0
HSODA-093,115网盘数据.txt,0
HSODA-095,115网盘数据.txt,0
HTHD-171,E盘日本骑兵.txt,0
HTHD-184,F盘日本骑兵.txt,0
HTHD-185,F盘日本骑兵.txt,0
HTHD-189,E盘日本骑兵.txt,0
HTHD-197,"115网盘数据.txt, F盘日本骑兵.txt",1
HTHD-204,"115网盘数据.txt, E盘日本骑兵.txt",1
HTMS-026,F盘日本骑兵.txt,0
HTMS-029,F盘日本骑兵.txt,0
HTMS-048,E盘日本骑兵.txt,0
HTMS-058,F盘日本骑兵.txt,0
HTMS-083,F盘日本骑兵.txt,0
HTMS-100,115网盘数据.txt,0
HUNBL-076,E盘日本骑兵.txt,0
HUNBL-120,E盘日本骑兵.txt,0
HUNBL-130,E盘日本骑兵.txt,0
HUNTA-550,F盘日本骑兵.txt,0
HUNTA-687,F盘日本骑兵.txt,0
HUNTA-767,E盘日本骑兵.txt,0
HUNTA-789,F盘日本骑兵.txt,0
HUNTA-832,F盘日本骑兵.txt,0
HUNTA-928,E盘日本骑兵.txt,0
HUNTA-972,E盘日本骑兵.txt,0
HUNTB-140,E盘日本骑兵.txt,0
HUNTB-183,E盘日本骑兵.txt,0
HUNTB-219,E盘日本骑兵.txt,0
HUNTB-228,E盘日本骑兵.txt,0
